method = 1 DL+
	2 YT+
	3 NEW+


 Pro  Dim flag  iter    nfg     method   evalf  ||evalg||_inf   cpu   t   rho
   6   5000  0     57    834  3  4.6563339D+03  4.5761641D-07    9 0.90 1.00
   7   5000  0    871   1131  1  1.5032865D-13  7.4541949D-07   26 0.10 1.00
   7   5000  0    891   1170  1  2.2846123D-13  9.2971886D-07   27 0.30 1.00
   7   5000  0    929   1188  1  1.5066007D-13  8.8923382D-07   30 0.50 1.00
   7   5000  0    869   1144  1  2.6348112D-14  9.8440856D-07   30 0.70 1.00
   7   5000  0    868   1130  1  8.3021902D-14  9.7826105D-07   27 0.90 1.00
   7   5000  0    934   1205  2  2.2228478D-13  9.2174075D-07   30 0.10 1.00
   7   5000  0    978   1287  2  2.4275738D-13  9.6956406D-07   33 0.30 1.00
   7   5000  0    900   1149  2  2.5262279D-13  9.9758463D-07   26 0.50 1.00
   7   5000  0    885   1148  2  2.8055659D-14  9.9843682D-07   28 0.70 1.00
   7   5000  0    858   1099  2  5.1601351D-14  9.6850962D-07   27 0.90 1.00
   7   5000  0    871   1131  3  1.5032865D-13  7.4541949D-07   28 0.10 1.00
   7   5000  0    891   1170  3  2.2846123D-13  9.2971886D-07   26 0.30 1.00
   7   5000  0    929   1188  3  1.5066007D-13  8.8923382D-07   31 0.50 1.00
   7   5000  0    869   1144  3  2.6348112D-14  9.8440856D-07   29 0.70 1.00
   7   5000  0    868   1130  3  8.3021902D-14  9.7826105D-07   25 0.90 1.00
   8   5000  0    816   1077  1  1.2502500D+06  9.9030177D-07   33 0.10 1.00
   8   5000  0    782   1082  1  1.2502500D+06  9.9030760D-07   36 0.30 1.00
   8   5000  0    724    972  1  1.2502500D+06  9.9889013D-07   29 0.50 1.00
   8   5000  0    766   1046  1  1.2502500D+06  8.6214053D-07   37 0.70 1.00
   8   5000  0    812   1101  1  1.2502500D+06  9.9860310D-07   34 0.90 1.00
   8   5000  0    708    957  2  1.2502500D+06  7.1127725D-07   28 0.10 1.00
   8   5000  0    859   1183  2  1.2502500D+06  5.7871051D-07   36 0.30 1.00
   8   5000  0    669    897  2  1.2502500D+06  8.6186407D-07   28 0.50 1.00
   8   5000  0    876   1176  2  1.2502500D+06  8.6178065D-07   41 0.70 1.00
   8   5000  0    815   1103  2  1.2502500D+06  6.3082002D-07   33 0.90 1.00
   8   5000  0    642    884  3  1.2502500D+06  8.7966039D-07   28 0.10 1.00
   8   5000  0    715    941  3  1.2502500D+06  9.7307300D-07   28 0.30 1.00
   8   5000  0    730   1005  3  1.2502500D+06  9.0920277D-07   31 0.50 1.00
   8   5000  0    792   1048  3  1.2502500D+06  9.8254143D-07   32 0.70 1.00
   8   5000  0    789   1077  3  1.2502500D+06  9.4733936D-07   34 0.90 1.00
   9   5000  0      4     23  1  5.0000000D+03  9.1446245D-09    0 0.10 1.00
   9   5000  0      4     23  1  5.0000000D+03  9.1481583D-09    0 0.30 1.00
   9   5000  0      4     23  1  5.0000000D+03  9.1424668D-09    0 0.50 1.00
   9   5000  0      4     23  1  5.0000000D+03  9.1451766D-09    2 0.70 1.00
   9   5000  0      4     23  1  5.0000000D+03  9.1431545D-09    0 0.90 1.00
   9   5000  0      4     23  2  5.0000000D+03  9.1432875D-09    0 0.10 1.00
   9   5000  0      4     23  2  5.0000000D+03  9.1440573D-09    0 0.30 1.00
   9   5000  0      4     23  2  5.0000000D+03  9.1456356D-09    1 0.50 1.00
   9   5000  0      4     23  2  5.0000000D+03  9.1456568D-09    0 0.70 1.00
   9   5000  0      4     23  2  5.0000000D+03  9.1442467D-09    0 0.90 1.00
   9   5000  0      4     23  3  5.0000000D+03  9.1492168D-09    2 0.10 1.00
   9   5000  0      4     23  3  5.0000000D+03  9.1449381D-09    0 0.30 1.00
   9   5000  0      4     23  3  5.0000000D+03  9.1479486D-09    0 0.50 1.00
   9   5000  0      4     23  3  5.0000000D+03  9.1425790D-09    0 0.70 1.00
   9   5000  0      4     23  3  5.0000000D+03  9.1416889D-09    1 0.90 1.00
